                                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib64/python3.11/site-packages/zmq/eventloop/zmqstream.py", line 634, in _handle_events
    self._handle_recv()
  File "/usr/local/lib64/python3.11/site-packages/zmq/eventloop/zmqstream.py", line 663, in _handle_recv
    self._run_callback(callback, msg)
  File "/usr/local/lib64/python3.11/site-packages/zmq/eventloop/zmqstream.py", line 584, in _run_callback
    f = callback(*args, **kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/ipykernel/ipkernel.py", line 203, in dispatch_debugpy
    frame = msg[1].bytes.decode("utf-8")
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
UnicodeDecodeError: 'utf-8' codec can't decode byte 0xff in position 0: invalid start byte
INFO:root:0, 3.552830, 3.129410, 2.557835, 2.855613, 0.000000, 0.000000
INFO:root:0, 7.889853, 18.560818, 4.027778, 0.000000, 0.000000, 0.000000
INFO:root:0, 23.531459, 41.312878, 3.484679, 5.562500, 0.000000, 0.000000
INFO:root:0, 8.988101, 4.009012, 0.355114, 0.000000, 0.000000, 0.000000
INFO:root:1, 6.385137, 3.775118, 0.177557, 0.000000, 0.000000, 0.000000
INFO:root:2, 5.427599, 3.671210, 0.118371, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.930063, 3.606921, 0.088778, 0.000000, 0.000000, 0.000000
INFO:root:0, 9.032598, 4.083852, 0.429688, 0.000000, 0.000000, 0.000000
INFO:root:1, 6.416913, 3.794846, 0.214844, 0.000000, 0.000000, 0.000000
INFO:root:2, 5.484741, 3.683080, 0.143229, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.985653, 3.633109, 0.107422, 0.000000, 0.000000, 0.000000
INFO:root:0, 8.664185, 3.862989, 0.109954, 0.000000, 0.000000, 0.000000
INFO:root:1, 6.158172, 3.700485, 0.054977, 0.000000, 0.000000, 0.000000
INFO:root:2, 5.259917, 3.605281, 0.036651, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.786561, 3.545333, 0.027488, 0.000000, 0.000000, 0.000000
INFO:root:0, 8.589134, 3.825962, 0.255682, 0.000000, 0.000000, 0.000000
INFO:root:1, 6.143627, 3.648435, 0.127841, 0.000000, 0.000000, 0.000000
INFO:root:2, 5.277121, 3.569630, 0.085227, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.822151, 3.520756, 0.063920, 0.000000, 0.000000, 0.000000
INFO:root:0, 4.765302, 3.515319, 0.119048, 0.000000, 0.000000, 0.000000
INFO:root:1, 4.120955, 3.460077, 0.059524, 0.000000, 0.000000, 0.000000
INFO:root:2, 3.845903, 3.393350, 0.425328, 1.867284, 0.000000, 0.000000
INFO:root:3, 3.690753, 3.331303, 1.279000, 2.905093, 0.000000, 0.000000
INFO:root:4, 3.572109, 3.286256, 2.193832, 3.709491, 0.000000, 0.000000
INFO:root:5, 3.494653, 3.240058, 2.945181, 4.584298, 0.000000, 0.000000
INFO:root:6, 3.428823, 3.210478, 3.381564, 5.209160, 0.000000, 0.000000
INFO:root:7, 3.376949, 3.181348, 3.766989, 5.677807, 0.000000, 0.000000
INFO:root:8, 3.329813, 3.150179, 4.038787, 5.822081, 0.000000, 0.000000
INFO:root:9, 3.288402, 3.124001, 4.414651, 6.210359, 0.000000, 0.000000
INFO:root:0, 4.768590, 3.485649, 0.185185, 0.000000, 0.000000, 0.000000
INFO:root:1, 4.085466, 3.428287, 0.092593, 0.000000, 0.000000, 0.000000
INFO:root:2, 3.809441, 3.378075, 0.880402, 1.334877, 0.000000, 0.000000
INFO:root:3, 3.640680, 3.323349, 2.118581, 2.002315, 0.000000, 0.000000
INFO:root:4, 3.522244, 3.278984, 3.282128, 2.402778, 0.000000, 0.000000
INFO:root:5, 3.425253, 3.228084, 4.011057, 2.669753, 0.000000, 0.000000
INFO:root:6, 3.350916, 3.186273, 4.850274, 3.651620, 0.000000, 0.000000
INFO:root:7, 3.287155, 3.158258, 5.836127, 4.393084, 0.000000, 0.000000
INFO:root:8, 3.238363, 3.128652, 6.528460, 4.969779, 0.000000, 0.000000
INFO:root:9, 3.198090, 3.105260, 7.094691, 5.976438, 0.000000, 0.000000
INFO:root:0, 2.531235, 0.758165, 30.516983, 79.419338, 0.053562, 0.307000
INFO:root:1, 1.445425, 0.491970, 60.520289, 86.791098, 0.335969, 0.518125
INFO:root:2, 1.014770, 0.372800, 72.323086, 90.056786, 0.494396, 0.625667
INFO:root:3, 0.787439, 0.309724, 78.519214, 91.826126, 0.586078, 0.684063
INFO:root:0, 4.915760, 3.553926, 0.119048, 0.000000, 0.000000, 0.000000
INFO:root:1, 4.175018, 3.502080, 0.059524, 0.000000, 0.000000, 0.000000
INFO:root:2, 3.904186, 3.444881, 0.039683, 0.000000, 0.000000, 0.000000
INFO:root:3, 3.731173, 3.391418, 1.286499, 1.128472, 0.000000, 0.000000
INFO:root:4, 3.614370, 3.353076, 2.270303, 1.816799, 0.000000, 0.000000
INFO:root:5, 3.524167, 3.327336, 3.169917, 2.266314, 0.000000, 0.000000
INFO:root:6, 3.463054, 3.297605, 3.756416, 2.438587, 0.000000, 0.000000
INFO:root:7, 3.406629, 3.268763, 4.089395, 2.705026, 0.000000, 0.000000
INFO:root:8, 3.363859, 3.245354, 4.394321, 2.912257, 0.000000, 0.000000
INFO:root:9, 3.321668, 3.215067, 4.713249, 2.968254, 0.000000, 0.000000
INFO:root:0, 4.885069, 3.596230, 0.042517, 0.000000, 0.000000, 0.000000
INFO:root:1, 4.161246, 3.510770, 0.021259, 0.000000, 0.000000, 0.000000
INFO:root:2, 3.886413, 3.433848, 0.014172, 0.000000, 0.000000, 0.000000
INFO:root:3, 3.719708, 3.368083, 0.445708, 1.228092, 0.000000, 0.000000
INFO:root:4, 3.602729, 3.321990, 1.607610, 2.410549, 0.000000, 0.000000
INFO:root:5, 3.508656, 3.262337, 2.305307, 3.723407, 0.000000, 0.000000
INFO:root:6, 3.429665, 3.217224, 2.995042, 3.848734, 0.000000, 0.000000
INFO:root:7, 3.364078, 3.180228, 3.363076, 4.653604, 0.000000, 0.000000
INFO:root:8, 3.308269, 3.144362, 3.942296, 5.779229, 0.000000, 0.000000
INFO:root:9, 3.263007, 3.116559, 4.531505, 6.097636, 0.000000, 0.000000
INFO:root:0, 4.833638, 3.427020, 0.244709, 0.000000, 0.000000, 0.000000
INFO:root:1, 4.136649, 3.460973, 0.122354, 0.000000, 0.000000, 0.000000
INFO:root:2, 3.870147, 3.403171, 0.081570, 0.000000, 0.000000, 0.000000
INFO:root:3, 3.704595, 3.343799, 0.511739, 1.269841, 0.000000, 0.000000
INFO:root:4, 3.591223, 3.293428, 1.583484, 2.616237, 0.000000, 0.000000
INFO:root:5, 3.507079, 3.262752, 2.434822, 3.513834, 0.000000, 0.000000
INFO:root:6, 3.441348, 3.225471, 3.054390, 4.154974, 0.000000, 0.000000
INFO:root:7, 3.385957, 3.210294, 3.921114, 4.635830, 0.000000, 0.000000
INFO:root:8, 3.338176, 3.187677, 4.561199, 5.554591, 0.000000, 0.000000
INFO:root:9, 3.294354, 3.164385, 5.226712, 6.295842, 0.000000, 0.000000
INFO:root:0, 6.874696, 4.785213, 0.478257, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.324283, 4.133084, 0.239129, 0.000000, 0.000000, 0.000000
INFO:root:2, 4.741079, 4.054169, 0.159419, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.463360, 3.879156, 0.119564, 0.000000, 0.000000, 0.000000
INFO:root:0, 6.697740, 3.850359, 0.482823, 0.000000, 0.000000, 0.000000
INFO:root:1, 6.178485, 4.716016, 0.241412, 0.000000, 0.000000, 0.000000
INFO:root:2, 5.761016, 4.274929, 0.160941, 0.000000, 0.000000, 0.000000
INFO:root:3, 5.232203, 4.089158, 0.120706, 0.000000, 0.000000, 0.000000
INFO:root:4, 4.877690, 3.957436, 0.096565, 0.000000, 0.000000, 0.000000
INFO:root:5, 4.636511, 3.852762, 0.080471, 0.000000, 0.000000, 0.000000
INFO:root:6, 4.445431, 3.769706, 0.068975, 0.000000, 0.000000, 0.000000
INFO:root:7, 4.302799, 3.703588, 0.060353, 0.000000, 0.000000, 0.000000
INFO:root:8, 4.205388, 3.654984, 0.053647, 0.000000, 0.000000, 0.000000
